,body,climate_control,color,cruise_control,defects,door_count,driver_side,drivetrain,electric_windows,engine,engine_power,first_registration_country,fuel,gear_count,gearbox,gps,inspection,leather_seats,manufacturer,model,price,seats,year
3000,sedan,,,,Other,4/5,1.0,,,2.8l.,142.0,,petrol,,0.0,,,,BMW,525,500,,1996
3001,avant,,silver,,,4/5,1.0,RWD,,2.2l.,88.0,,diesel,5.0,0.0,,,,Opel,Omega,500,5.0,2001
3002,other,,blue,,,4/5,1.0,FWD,,1.9l.,47.0,,diesel,,0.0,,2019-11,,Renault,Scenic,500,5.0,2001
3003,other,,,,,2/3,1.0,,,2.8l.,90.0,,diesel,,0.0,,2019-07,,Fiat,Ducato,500,,2000
3004,hatchback,,red,,,2/3,1.0,FWD,,1.4l.,66.0,I,petrol,5.0,0.0,,2020-04,,Honda,Civic,500,5.0,1997
3005,avant,,black,,,4/5,1.0,,,1.9l.,81.0,,diesel,,0.0,,,,Audi,A4,500,,1996
3006,hatchback,1.0,red,,,2/3,1.0,FWD,1.0,1.4l.,66.0,,petrol,5.0,0.0,,2020-08,,Honda,Civic,500,5.0,1997
3007,other,,black,,,4/5,1.0,RWD,,2.0l.,,,petrol,,0.0,,,,Opel,Kitas,500,,1980
3008,hatchback,,violet,,,2/3,1.0,RWD,1.0,1.6l.,75.0,,petrol,5.0,0.0,,2020-06,,BMW,316,500,,1995
3009,coupe,,,,,2/3,1.0,,,1.1l.,,,petrol,,0.0,,,,Volkswagen,Polo,500,,1986
3010,hatchback,,black,,,2/3,1.0,FWD,1.0,1.2l.,,,petrol,5.0,0.0,,2020-08,,Renault,Twingo,500,4.0,1997
3011,sedan,,silver,,,4/5,1.0,FWD,1.0,2.0l.,97.0,,petrol,,0.0,,2019-12,,Peugeot,406,500,5.0,1999
3012,sedan,,white,,,4/5,1.0,FWD,,1.9l.,66.0,,diesel,4.0,1.0,,2020-09,,Audi,80,500,5.0,1994
3013,sedan,1.0,blue,,,4/5,1.0,FWD,1.0,1.6l.,74.0,,petrol,5.0,0.0,,2019-06,,Audi,A4,500,5.0,1997
3014,sedan,,,,,4/5,1.0,,,2.5l.,85.0,,diesel,,0.0,,,,Audi,A6,500,,1995
3015,sedan,1.0,blue,,,4/5,1.0,FWD,1.0,2.0l.,74.0,,diesel,5.0,0.0,,2020-01,,Opel,Vectra,500,5.0,2000
3016,sedan,,,,,4/5,1.0,FWD,,1.9l.,81.0,D,diesel,5.0,0.0,,2019-11,,Volkswagen,Passat,500,5.0,1997
3017,sedan,,silver,,,4/5,1.0,FWD,1.0,2.2l.,92.0,,diesel,6.0,1.0,,2019-07,,Opel,Vectra,500,5.0,2004
3018,sedan,,black,,,4/5,1.0,FWD,,2.5l.,125.0,,petrol,5.0,0.0,,2020-03,,Ford,Mondeo,500,5.0,2000
3019,other,,,,,4/5,1.0,,1.0,1.9l.,,,diesel,,0.0,,,,Fiat,Scudo,500,,2000
3020,avant,,,,,4/5,1.0,,,1.9l.,74.0,,diesel,,0.0,,,,Volkswagen,Golf,500,5.0,2004
3021,sedan,,green,,,4/5,1.0,FWD,,2.0l.,74.0,,diesel,,0.0,,,,Mazda,626,500,,2000
3022,other,,,,,4/5,1.0,FWD,,2.0l.,74.0,,diesel,,0.0,,2019-03,,Mazda,Premacy,500,,2002
3023,hatchback,,red,,,2/3,1.0,FWD,1.0,1.4l.,44.0,,petrol,4.0,1.0,,2020-05,,Volkswagen,Polo,500,5.0,1997
3024,hatchback,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Volkswagen,Golf,500,,1998
3025,hatchback,,silver,,Engine,4/5,1.0,FWD,1.0,1.9l.,85.0,,diesel,5.0,0.0,,2019-06,,Fiat,Stilo,500,5.0,2003
3026,avant,1.0,silver,,,4/5,1.0,RWD,1.0,2.0l.,100.0,,petrol/lpg,,1.0,,2019-06,,Opel,Omega,500,5.0,1996
3027,other,,,,,4/5,1.0,,,3.3l.,,,petrol,,1.0,,,,Chrysler,Grand Voyager,500,,1993
3028,sedan,,silver,,,4/5,1.0,RWD,,2.5l.,125.0,,petrol/lpg,5.0,0.0,,2019-11,,Opel,Omega,500,5.0,1997
3029,sedan,,,,,4/5,1.0,,,2.0l.,,,petrol,,1.0,,,,Saab,9-5,500,,2000
3030,avant,,silver,,,4/5,1.0,AWD,,1.8l.,110.0,,petrol,5.0,0.0,,,,Audi,A4,500,,1998
3031,avant,,,,,4/5,1.0,FWD,1.0,1.9l.,74.0,,diesel,,0.0,,2019-12,1.0,Renault,Laguna,500,5.0,2001
3032,sedan,,,,,4/5,1.0,RWD,,1.6l.,75.0,,petrol,5.0,1.0,,2019-05,,BMW,316,500,5.0,1994
3033,sedan,1.0,black,1.0,,4/5,1.0,RWD,1.0,2.0l.,74.0,D,diesel,5.0,0.0,,2020-06,1.0,Opel,Omega,500,,1999
3034,hatchback,,,,,2/3,1.0,,,1.9l.,,,diesel,,0.0,,,,Renault,Clio,500,,1999
3035,sedan,,green,,,4/5,1.0,FWD,,2.0l.,77.0,D,diesel,5.0,0.0,,2020-05,,Rover,600,500,5.0,1998
3036,other,1.0,silver,1.0,,4/5,1.0,FWD,1.0,2.5l.,85.0,,diesel,5.0,0.0,,,,Chrysler,Grand Voyager,500,7.0,2000
3037,avant,,,,,4/5,1.0,FWD,,1.8l.,66.0,,diesel,5.0,0.0,,2019-11,,Ford,Mondeo,500,5.0,1999
3038,other,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Volkswagen,Sharan,500,,2002
3039,avant,,silver,,,4/5,1.0,,1.0,2.0l.,89.0,,diesel,,0.0,,2019-12,,Mazda,6,500,,2003
3040,sedan,,,,,4/5,1.0,,,2.0l.,96.0,,petrol,,1.0,,,,Nissan,Primera,500,,1997
3041,hatchback,,red,,,2/3,1.0,FWD,1.0,1.5l.,66.0,,petrol/lpg,,0.0,,,,Nissan,Almera,500,5.0,2000
3042,sedan,,,,,4/5,1.0,,,2.2l.,,,diesel,,0.0,,,,Saab,9-3,500,,2004
3043,hatchback,,silver,,,4/5,0.0,FWD,,1.9l.,75.0,LT,diesel,5.0,0.0,,2019-10,,Renault,Scenic,500,5.0,2000
3044,other,,green,,,4/5,1.0,FWD,1.0,2.2l.,104.0,,petrol,5.0,0.0,,2021-02,,Opel,Sintra,500,7.0,1997
3045,sedan,1.0,,,,4/5,1.0,FWD,1.0,1.6l.,84.0,I,petrol,5.0,0.0,,2019-08,,Opel,Vectra,500,5.0,1999
3046,coupe,,black,,Other,2/3,1.0,FWD,1.0,1.6l.,77.0,,petrol,5.0,0.0,,2019-08,,Honda,Civic,500,5.0,2000
3047,sedan,,,,,4/5,1.0,FWD,,1.6l.,74.0,,petrol/lpg,5.0,0.0,,2020-01,,Audi,A4,500,5.0,1995
3048,other,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Renault,Scenic,500,,2000
3049,other,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Renault,Scenic,500,,2002
3050,sedan,,,,,4/5,1.0,,,2.5l.,,,petrol,,0.0,,,,Volvo,850,450,,1992
3051,avant,,blue,,,4/5,1.0,FWD,,2.0l.,66.0,D,petrol/lpg,,0.0,,2019-08,,Audi,80,500,5.0,1994
3052,suv,,,,Other,2/3,1.0,,,4.0l.,,,petrol/lpg,,1.0,,,,Ford,Explorer,500,,2001
3053,sedan,,silver,,,4/5,1.0,FWD,,1.9l.,50.0,,diesel,5.0,0.0,,,,Volkswagen,Passat,500,5.0,1991
3054,avant,,,,Engine,4/5,1.0,FWD,,2.0l.,74.0,,diesel,5.0,0.0,,2021-01,,Opel,Astra,500,5.0,2001
3055,sedan,,,,,4/5,1.0,,,1.8l.,,,petrol,,0.0,,,,Mitsubishi,Carisma,500,,1997
3056,avant,,,,,4/5,1.0,,,1.9l.,88.0,,diesel,,0.0,,,,Renault,Laguna,500,,2002
3057,sedan,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Volkswagen,Passat,500,,1995
3058,avant,1.0,silver,,,4/5,1.0,FWD,1.0,1.8l.,83.0,,petrol,,0.0,,2020-03,,Fiat,Marea,500,5.0,1996
3059,other,,silver,,,4/5,1.0,FWD,,2.0l.,74.0,D,diesel,5.0,0.0,,,,Opel,Zafira,500,7.0,2001
3060,sedan,,black,,,4/5,1.0,FWD,,2.0l.,66.0,,petrol,,0.0,,2020-06,,Audi,80,500,5.0,1996
3061,other,,,,Engine,4/5,1.0,,,1.5l.,74.0,,diesel,,0.0,,2019-10,,Renault,Megane,500,,2004
3062,sedan,,,,,4/5,1.0,,,1.2l.,,,petrol,,0.0,,,,ZAZ,968,500,,1990
3063,sedan,,red,,,4/5,1.0,RWD,1.0,2.0l.,88.0,D,petrol/lpg,,1.0,,2019-09,,Ford,Scorpio,500,5.0,1990
3064,avant,,,,,4/5,1.0,FWD,1.0,2.0l.,60.0,,diesel,5.0,0.0,,2019-09,,Opel,Astra,500,,2000
3065,sedan,,white,,,4/5,1.0,FWD,,1.6l.,74.0,,petrol,5.0,0.0,,2020-01,,Volkswagen,Passat,500,5.0,1999
3066,avant,,blue,,,4/5,1.0,FWD,,1.8l.,66.0,,diesel,,0.0,,2020-09,,Ford,Focus,500,5.0,2000
3067,hatchback,1.0,red,1.0,,4/5,1.0,FWD,1.0,2.0l.,103.0,D,petrol,5.0,0.0,1.0,2019-05,1.0,Citroen,C5,500,5.0,2001
3068,avant,,silver,,,4/5,1.0,,1.0,1.8l.,,,petrol,,0.0,,2019-07,,Renault,Scenic,500,,2001
3069,suv,,,,,4/5,0.0,,,2.7l.,,,diesel,,1.0,,,,Mercedes-Benz,ML 270,500,,2003
3070,sedan,,,,,4/5,1.0,FWD,,2.0l.,101.0,,petrol,5.0,0.0,,2019-07,,Honda,Accord,500,5.0,1987
3071,coupe,,blue,,Gearbox,2/3,1.0,RWD,,1.6l.,75.0,D,petrol,4.0,1.0,,2019-11,,BMW,316,505,5.0,1997
3072,sedan,,,,,4/5,1.0,,,2.0l.,,,petrol,,0.0,,,,Opel,Omega,510,,1997
3073,sedan,1.0,silver,1.0,,4/5,1.0,FWD,1.0,2.2l.,98.0,,diesel,4.0,1.0,,,,Peugeot,607,510,5.0,2002
3074,other,,silver,,,4/5,1.0,FWD,,2.0l.,60.0,FR,diesel,5.0,0.0,,2019-06,,Opel,Zafira,519,7.0,2000
3075,avant,,,,,4/5,1.0,,,2.5l.,,,petrol/lpg,,1.0,,,,Subaru,Legacy,520,,2002
3076,other,1.0,green,1.0,,4/5,1.0,FWD,1.0,1.9l.,75.0,D,diesel,5.0,0.0,,2019-08,,Renault,Scenic,520,5.0,2001
3077,avant,,,,,4/5,1.0,,,2.0l.,,,diesel,,0.0,,,,Volkswagen,Passat,520,,1999
3078,sedan,,,,Other,4/5,1.0,AWD,,2.5l.,132.0,,diesel,,1.0,,,,Audi,A6,520,,2001
3079,sedan,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,,,Audi,80,520,,1994
3080,sedan,,,,,4/5,1.0,,,1.9l.,66.0,,diesel,,0.0,,2021-04,,Seat,Cordoba,520,,2000
3081,coupe,,silver,,,2/3,1.0,,1.0,1.9l.,50.0,,diesel,,0.0,,2019-12,,Volkswagen,Golf,520,,2000
3082,sedan,,,,,4/5,1.0,,,1.6l.,,,petrol,,0.0,,,,Volkswagen,Jetta,520,,1980
3083,avant,,silver,,,4/5,1.0,RWD,,2.5l.,105.0,,diesel,,0.0,,2019-12,,BMW,525,520,,1997
3084,hatchback,,silver,,,4/5,1.0,FWD,1.0,1.7l.,,,diesel,5.0,0.0,,2020-01,,Opel,Astra,520,5.0,1999
3085,other,,,,,4/5,1.0,,,2.4l.,,,petrol,,0.0,,2019-10,,Chrysler,Voyager,520,,1997
3086,hatchback,,black,,,2/3,1.0,FWD,,1.6l.,74.0,D,petrol,,0.0,,,,Audi,A3,520,5.0,1997
3087,other,,,,,4/5,1.0,,,2.4l.,,,diesel,,0.0,,,,Volkswagen,Transporter,520,,1992
3088,avant,,,,,4/5,1.0,FWD,,1.9l.,81.0,,diesel,5.0,0.0,,,,Volkswagen,Passat,520,5.0,1997
3089,avant,,red,,,4/5,1.0,,,1.9l.,55.0,,diesel,,0.0,,2020-09,,Volkswagen,Golf,520,,1995
3090,avant,,silver,1.0,,4/5,1.0,FWD,1.0,2.0l.,74.0,D,diesel,,0.0,,2020-10,,Opel,Vectra,520,5.0,2001
3091,avant,,,,,4/5,1.0,,,1.6l.,74.0,,petrol,,0.0,,2020-12,,Audi,A4,525,,2000
3092,hatchback,,,,,2/3,1.0,FWD,1.0,1.5l.,48.0,,diesel,5.0,0.0,,,,Nissan,Micra,525,5.0,2003
3093,hatchback,,blue,1.0,,4/5,1.0,FWD,1.0,2.4l.,108.0,,petrol,,1.0,,2019-06,1.0,Chrysler,PT Cruiser,530,,2001
3094,avant,1.0,red,,,4/5,1.0,FWD,1.0,2.0l.,103.0,I,petrol/lpg,5.0,0.0,,2019-05,,Audi,100,530,5.0,1992
3095,sedan,,red,,,4/5,1.0,FWD,1.0,2.0l.,85.0,D,petrol/lpg,,0.0,,2020-07,,Audi,A6,530,5.0,1997
3096,other,,blue,,,4/5,1.0,FWD,,1.9l.,85.0,,diesel,6.0,0.0,,,,Ford,Galaxy,530,5.0,2003
3097,other,,blue,,,6/7,1.0,FWD,1.0,1.9l.,81.0,,diesel,,0.0,,2020-05,,Ford,Galaxy,530,7.0,1998
3098,sedan,,green,,Other,4/5,1.0,FWD,,2.4l.,121.0,,petrol/lpg,5.0,0.0,,,,Audi,A6,530,5.0,1998
3099,hatchback,,black,,,2/3,1.0,FWD,,1.9l.,55.0,D,diesel,5.0,0.0,,2021-03,1.0,Volkswagen,Golf,530,5.0,1993
3100,other,,,,,4/5,1.0,FWD,,2.8l.,94.0,D,diesel,5.0,0.0,,,,Peugeot,Boxer,530,4.0,2002
3101,hatchback,,,,,2/3,1.0,FWD,,1.9l.,55.0,D,diesel,5.0,0.0,,2020-02,,Volkswagen,Golf,530,5.0,1992
3102,other,,,,,4/5,1.0,FWD,,2.5l.,79.0,D,diesel,5.0,0.0,,,,Peugeot,Boxer,530,3.0,1997
3103,other,1.0,,,,4/5,1.0,FWD,1.0,2.1l.,65.0,,diesel,5.0,0.0,,2020-05,,Renault,Espace,530,5.0,1993
3104,other,,,,,4/5,1.0,FWD,1.0,1.9l.,66.0,,diesel,5.0,0.0,,2019-06,,Ford,Galaxy,530,5.0,1997
3105,hatchback,,,,,4/5,1.0,FWD,,2.0l.,66.0,D,diesel,5.0,0.0,,2019-10,,Mazda,323,530,5.0,1999
3106,sedan,,,,,4/5,1.0,FWD,,1.8l.,55.0,D,petrol,5.0,0.0,,2019-11,,Audi,80,530,5.0,1988
3107,sedan,,black,,,4/5,1.0,FWD,,1.9l.,70.0,,diesel,,0.0,,2020-02,,Volvo,S40,530,5.0,1999
3108,hatchback,1.0,,1.0,,4/5,1.0,,1.0,1.9l.,88.0,,diesel,,0.0,,,,Renault,Scenic,530,,2004
3109,avant,,silver,,,4/5,1.0,RWD,1.0,2.0l.,100.0,,diesel,5.0,0.0,,,1.0,BMW,520,530,5.0,2000
3110,sedan,1.0,,,,4/5,1.0,FWD,1.0,1.8l.,92.0,,petrol,,1.0,,2019-10,1.0,Audi,A4,470,,1997
3111,avant,,black,,,4/5,1.0,FWD,,1.4l.,50.0,D,diesel,,1.0,,2020-04,,Ford,Fusion,530,5.0,2003
3112,hatchback,,red,,,2/3,1.0,FWD,,1.3l.,63.0,,petrol,5.0,0.0,,2020-12,,Hyundai,Accent,530,5.0,2002
3113,avant,,,,,4/5,1.0,,,3.0l.,,,petrol,,1.0,,,,Renault,Laguna,530,,2002
3114,sedan,,blue,,,4/5,1.0,RWD,,1.8l.,66.0,,diesel,5.0,0.0,,2019-07,,BMW,318,530,5.0,1997
3115,hatchback,1.0,black,,,4/5,1.0,FWD,1.0,2.0l.,96.0,,petrol/lpg,5.0,1.0,,2019-10,,Saab,9-3,530,5.0,1999
3116,other,,,,,2/3,1.0,,,2.5l.,,,diesel,,0.0,,,,Ford,Transit,530,,1984
3117,avant,,,,,4/5,1.0,FWD,,1.9l.,85.0,,diesel,5.0,0.0,,2020-08,,Alfa-Romeo,156,540,5.0,2002
3118,coupe,,,,,2/3,1.0,FWD,1.0,1.6l.,77.0,,petrol,5.0,0.0,,2019-08,,Honda,Civic,540,5.0,1998
3119,hatchback,,,,,4/5,1.0,FWD,,1.0l.,50.0,,petrol,5.0,0.0,,2019-11,,Toyota,Yaris,540,,1999
3120,hatchback,,,,,2/3,1.0,RWD,,1.6l.,75.0,D,petrol,5.0,0.0,,,,BMW,316,539,5.0,1998
3121,sedan,,,,,4/5,1.0,,,1.6l.,,,petrol,,0.0,,,,Renault,Clio,545,,2002
3122,hatchback,,,,,4/5,1.0,,,2.2l.,,,diesel,,0.0,,2019-11,,Nissan,Almera,549,,2000
3123,hatchback,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,81.0,D,diesel,,0.0,,,,Volkswagen,Golf,550,5.0,1998
3124,avant,1.0,silver,,,4/5,1.0,FWD,1.0,1.6l.,74.0,D,petrol,5.0,0.0,,,,Volkswagen,Passat,550,,1999
3125,avant,,,,,4/5,1.0,RWD,,2.5l.,105.0,,diesel,5.0,0.0,,2020-02,,BMW,525,550,5.0,1997
3126,hatchback,,silver,,,2/3,1.0,FWD,,2.0l.,100.0,,petrol,,1.0,,2019-08,,Opel,Astra,550,5.0,1999
3127,avant,,silver,,,4/5,1.0,FWD,,2.0l.,,,diesel,,0.0,,2019-05,,Opel,Zafira,550,7.0,2000
3128,hatchback,,blue,,,2/3,1.0,FWD,,1.5l.,,,petrol,,1.0,,,,Nissan,Micra,550,,2004
3129,sedan,,,,,4/5,1.0,FWD,,1.5l.,66.0,,petrol/lpg,4.0,1.0,,2019-07,,Honda,Civic,550,5.0,1991
3130,other,,,,Engine,4/5,1.0,,,2.2l.,,,diesel,,0.0,,,,Opel,Zafira,550,,2003
3131,sedan,,black,,,4/5,1.0,RWD,,2.2l.,70.0,,diesel,,1.0,,,,Mercedes-Benz,E 220,550,5.0,1997
3132,hatchback,,blue,,,2/3,1.0,FWD,,1.7l.,,,diesel,5.0,0.0,1.0,,,Seat,Arosa,550,,1999
3133,sedan,,silver,,,4/5,1.0,FWD,1.0,1.6l.,,D,petrol,,0.0,,,,Volkswagen,Passat,550,,1997
3134,other,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,74.0,FR,diesel,5.0,0.0,,2020-01,,Renault,Scenic,550,5.0,2001
3135,avant,1.0,,,,4/5,1.0,FWD,1.0,3.0l.,140.0,,petrol/lpg,,1.0,,2020-07,,Peugeot,406,550,5.0,1999
3136,hatchback,,silver,,,4/5,1.0,FWD,,1.4l.,50.0,FR,diesel,5.0,0.0,,,,Citroen,C3,550,5.0,2003
3137,avant,,silver,,,4/5,1.0,FWD,1.0,2.0l.,60.0,D,diesel,5.0,0.0,,2019-06,,Opel,Astra,550,5.0,1999
3138,avant,,black,,,4/5,1.0,FWD,1.0,2.0l.,60.0,,diesel,,1.0,,2019-09,,Opel,Astra,550,5.0,1999
3139,sedan,,green,,,4/5,1.0,FWD,1.0,1.6l.,74.0,,petrol/lpg,,0.0,,2020-09,,Volkswagen,Bora,550,5.0,1999
3140,sedan,,silver,,,4/5,1.0,FWD,,2.2l.,,,diesel,5.0,0.0,,2020-08,,Opel,Vectra,550,5.0,2002
3141,hatchback,1.0,silver,,,4/5,1.0,FWD,1.0,1.6l.,81.0,D,diesel,5.0,0.0,,2019-06,,Ford,Focus C-Max,550,5.0,2004
3142,other,,white,,,4/5,1.0,FWD,,1.9l.,43.0,D,diesel,,0.0,,2019-09,,Volkswagen,Transporter,550,9.0,1993
3143,sedan,,red,,,4/5,1.0,FWD,1.0,2.0l.,66.0,,diesel,,0.0,,2021-03,,Citroen,Xsara Picasso,550,5.0,2000
3144,sedan,,green,,,4/5,1.0,FWD,,2.0l.,85.0,,petrol,5.0,0.0,,2021-06,,Audi,80,550,5.0,1992
3145,hatchback,,,,,2/3,1.0,FWD,,1.6l.,74.0,,petrol/lpg,,0.0,,2020-01,,Audi,A3,550,,1996
3146,hatchback,,silver,,,4/5,1.0,FWD,,2.0l.,74.0,D,diesel,5.0,0.0,,2019-05,,Opel,Astra,550,5.0,2003
3147,sedan,,silver,,,4/5,1.0,FWD,1.0,1.8l.,92.0,,petrol,5.0,0.0,,,,Volvo,S40,550,,1999
3148,hatchback,,black,,,4/5,1.0,FWD,1.0,1.9l.,66.0,D,diesel,5.0,0.0,,2020-11,,Volkswagen,Golf,550,5.0,2000
3149,avant,,,,,4/5,1.0,,,2.0l.,,,diesel,,0.0,,2020-05,,Rover,75,550,,2003
3150,other,,,,,4/5,1.0,,1.0,2.2l.,,,petrol/lpg,,0.0,,2019-08,,Opel,Sintra,550,,1998
3151,other,,,,,4/5,1.0,FWD,1.0,1.9l.,72.0,,diesel,5.0,0.0,,2019-12,,Renault,Scenic,550,5.0,1999
3152,sedan,,,,,4/5,1.0,,,1.9l.,,,diesel,,0.0,,2019-07,,Volkswagen,Passat,550,,1998
3153,sedan,1.0,silver,1.0,,4/5,1.0,FWD,1.0,3.0l.,109.0,,petrol,,1.0,,2019-04,,Ford,Taurus,550,,2001
3154,sedan,1.0,black,1.0,Gearbox,4/5,1.0,FWD,1.0,2.4l.,120.0,,petrol/lpg,5.0,1.0,,2019-05,1.0,Volvo,S60,550,5.0,2001
3155,avant,,,,,4/5,1.0,,1.0,1.8l.,,,diesel,,0.0,,,,Ford,Focus,550,,2003
3156,hatchback,1.0,black,,,4/5,0.0,FWD,1.0,2.0l.,96.0,,diesel,6.0,0.0,,,,Ford,Mondeo,550,,2004
3157,other,,,,,4/5,1.0,,,2.0l.,85.0,,petrol/lpg,,0.0,,2019-08,,Ford,Galaxy,550,,2000
3158,sedan,,,,,4/5,1.0,,,1.9l.,66.0,,diesel,,0.0,,,,Volkswagen,Passat,550,,1997
3159,avant,,black,,,4/5,1.0,FWD,1.0,2.0l.,,,diesel,5.0,0.0,,2019-07,,Ford,Mondeo,550,5.0,2002
3160,avant,,,,,4/5,1.0,,,1.8l.,92.0,D,petrol/lpg,,0.0,,,,Volkswagen,Passat,550,,1999
3161,sedan,,blue,,,4/5,1.0,FWD,,1.6l.,74.0,,petrol/lpg,,0.0,,2020-02,,Audi,A4,550,5.0,1998
3162,avant,,,,,4/5,1.0,FWD,,1.8l.,66.0,,petrol,5.0,0.0,,2021-03,,Volkswagen,Passat,550,5.0,1996
3163,sedan,,silver,,,4/5,1.0,,,1.9l.,81.0,,diesel,,0.0,,2020-12,,Volkswagen,Passat,550,,1998
3164,hatchback,,silver,,,4/5,1.0,,1.0,1.9l.,72.0,,diesel,,0.0,,2021-03,,Renault,Megane,550,,2000
3165,hatchback,,,,,4/5,1.0,FWD,,1.7l.,55.0,,diesel,,0.0,,2020-07,,Opel,Astra,550,,2002
3166,sedan,1.0,sand,1.0,Other,4/5,1.0,,1.0,1.9l.,96.0,D,diesel,,0.0,,,,Skoda,Superb,550,,2004
3167,hatchback,,blue,,,2/3,1.0,FWD,,1.4l.,55.0,,petrol,5.0,0.0,,2019-07,,Peugeot,206,550,5.0,2001
3168,avant,1.0,,,,4/5,1.0,,1.0,1.8l.,,D,petrol,,0.0,,2021-02,,Renault,Laguna,550,,1996
3169,avant,,,,,4/5,1.0,FWD,1.0,1.9l.,,D,diesel,5.0,0.0,,2019-12,,Volvo,V40,550,5.0,2003
3170,other,,red,,,4/5,1.0,FWD,1.0,1.9l.,81.0,D,diesel,5.0,0.0,,2020-10,,Volkswagen,Sharan,550,7.0,1997
3171,avant,,,,Engine,4/5,1.0,,,2.0l.,,,diesel,,0.0,,,,Ford,Mondeo,550,,2006
3172,sedan,,,,,4/5,1.0,,,1.6l.,,,petrol,,0.0,,,,Opel,Vectra,550,,1994
3173,other,,,,,4/5,1.0,FWD,,1.9l.,47.0,,diesel,,0.0,,,,Renault,Kangoo,550,5.0,1999
3174,sedan,,silver,,,2/3,1.0,FWD,,1.1l.,,,petrol,5.0,0.0,,,,Citroen,C2,550,,2004
3175,sedan,,silver,,,4/5,1.0,,,2.5l.,105.0,,diesel,,0.0,,,1.0,BMW,525,550,,1997
3176,avant,,,,Other,4/5,1.0,,,2.0l.,,,diesel,,0.0,,,,Toyota,Corolla,550,,2002
3177,sedan,,,,,4/5,1.0,,1.0,1.6l.,,,petrol,,0.0,,2020-10,,Mazda,Xedos 6,550,,1998
3178,hatchback,,green,,,4/5,1.0,,1.0,2.5l.,,,petrol,,0.0,,,,Ford,Mondeo,550,5.0,1997
3179,other,,white,,,,1.0,,,2.0l.,,,diesel,,0.0,,,,Nissan,Serena,550,2.0,1996
3180,coupe,,red,,,2/3,1.0,,,1.6l.,,,petrol,,0.0,,,,Toyota,Celica,550,,1991
3181,other,,blue,,,4/5,1.0,,,2.0l.,,,petrol,,0.0,,,,Chrysler,Voyager,550,,1998
3182,hatchback,1.0,blue,,,4/5,1.0,FWD,1.0,1.4l.,60.0,,petrol,5.0,0.0,,2019-07,,Mercedes-Benz,A 140,550,5.0,1999
3183,hatchback,,,,,4/5,1.0,FWD,,1.9l.,59.0,,diesel,,0.0,,2021-05,,Fiat,Punto,550,,2001
3184,coupe,,white,,,2/3,1.0,FWD,,1.9l.,44.0,,diesel,,0.0,,2020-04,,Fiat,Punto,550,,2000
3185,avant,,blue,,,4/5,1.0,FWD,,1.8l.,,D,petrol/lpg,,0.0,,2020-12,,Volkswagen,Passat CC,550,,1993
3186,sedan,,black,,,4/5,1.0,FWD,,1.8l.,66.0,D,petrol,5.0,0.0,,2021-04,,Audi,80,550,5.0,1991
3187,hatchback,,red,,,4/5,1.0,FWD,1.0,1.6l.,,D,petrol,,1.0,,,,Opel,Astra,550,5.0,1996
3188,avant,,white,,,4/5,1.0,FWD,1.0,1.6l.,71.0,,petrol,,1.0,,2019-10,,Suzuki,Baleno,550,,2000
3189,sedan,,green,,,4/5,1.0,FWD,,1.6l.,74.0,D,petrol/lpg,5.0,0.0,,2021-01,,Volkswagen,Passat,550,5.0,1998
3190,sedan,1.0,red,,,4/5,1.0,FWD,1.0,1.6l.,74.0,,petrol/lpg,,0.0,,,,Volkswagen,Passat,550,,1998
3191,coupe,,black,,,2/3,1.0,FWD,,2.0l.,99.0,LT,petrol,,0.0,,2020-07,,Peugeot,206,550,,1999
3192,sedan,1.0,silver,,,4/5,1.0,FWD,1.0,1.9l.,81.0,,diesel,5.0,0.0,,,,Seat,Toledo,550,5.0,2000
3193,hatchback,,blue,,,2/3,1.0,FWD,,1.2l.,47.0,LT,petrol,5.0,0.0,,2019-06,,Volkswagen,Polo,550,5.0,2005
3194,coupe,,red,,,2/3,1.0,FWD,1.0,2.2l.,108.0,,petrol,5.0,0.0,,2019-09,,Ford,Probe,550,4.0,1992
3195,avant,,blue,,,4/5,1.0,FWD,1.0,2.0l.,74.0,,diesel,,0.0,,2020-04,,Mazda,626,550,5.0,1999
3196,avant,,black,,,4/5,1.0,FWD,,1.8l.,66.0,,petrol,5.0,0.0,,2020-05,,Volkswagen,Passat,550,5.0,1994
3197,hatchback,,silver,,,2/3,1.0,,,1.0l.,37.0,,petrol,,0.0,,2019-04,,Volkswagen,Lupo,550,,2001
3198,other,,,,,4/5,1.0,FWD,,1.9l.,66.0,,diesel,,0.0,,2019-11,,Ford,Galaxy,550,,1996
3199,hatchback,,silver,,,4/5,1.0,FWD,1.0,1.9l.,74.0,,diesel,5.0,0.0,,2020-04,,Mitsubishi,Carisma,550,4.0,2000
3200,hatchback,,,,,4/5,1.0,FWD,,1.1l.,,,petrol,,1.0,,2020-01,,Suzuki,Alto,550,4.0,2004
